 -a, -um",adjective,"nearest, next",2.1,2.1,N/A,4,N/A
 -avi, -atum",verb,"(with dat. or ad + acc.) to approach; come near to, draw near (space/time)",1.3,2.1,N/A,1,N/A
"opto, -are, -avi, -atum",verb,"to choose, select, prefer, wish, wish for, desire",5.4,5.5,N/A,1,417
"opus, -eris (n.)",noun,"work, labor, toil; (with abl. or inf.) need (of)",1.4,2.1,5.6,11,332
"ora, -ae (f.)",noun,"extremity, border, edge, end, boundary, limit, shore",2.1,2.1,6.2,4,N/A
"oratio, -onis (f.)",noun,speech; eloquence; the power of speech,3.6,N/A,N/A,0,736
"orator, -oris (m.)",noun,"speaker, orator",3.6,N/A,N/A,0,N/A
"orbis, -is (m.)",noun,"ring, circle, circular path, hoop, orbit",4.6,4.6,N/A,3,322
"ordo, -inis (m.)",noun,"row, line, series, order, rank",5.3,N/A,N/A,0,416
"oro, -are, -avi, -atum",verb,"to speak, argue, plead, pray, beg, implore, ask for",2.1,2.1,6.1,6,755
"os, oris (n.)",noun,mouth; (in general) face,4.4,4.5,6.1,8,147
"ostendo, -ere, -di, ostentum",verb,"to stretch out, spread before, show, point out, exhibit, display",3.1,3.2,N/A,1,371
"otium, -i (n.)",noun,"leisure; spare time; holiday; ease, rest, peace, quiet, calm",2.3,2.3,N/A,2,715
"Pallas, -antis (m.)",noun (proper),"Pallas, son of Evander",5.6,5.7,N/A,3,N/A
"palma, -ae (f.)",noun,"palm, flat hand; palm tree, palm",4.4,4.5,N/A,3,N/A
"panis, -is (m.)",noun,bread,4.1,N/A,N/A,0,N/A
"par, paris",adjective,equal,3.4,3.5,N/A,1,281
"parco, -ere, peperci, parsum",verb,"(with dat.) to act sparingly, be sparing, spare, refrain from, use moderately",5.3,5.3,N/A,1,412
"parens, -entis (m. or f.)",noun,"procreator, father, mother, parent",2.4,2.4,N/A,4,190
"paro, -are, -avi, -atum",verb,"to prepare, make ready, furnish, provide; arrange, order, design",5.1,5.1,N/A,3,160
"pars, partis (f.)",noun,"part, piece, portion, share, division, section",1.2,2.3,N/A,7,65
"parvus, -a, -um",adjective,"little, small, petty, puny, inconsiderable",4.6,4.6,N/A,3,143
"pater, -tris (m.)",noun,father,1.2,4.4,N/A,6,71
"patior, -i, passus sum",verb,"to bear, support, undergo, suffer, endure, allow",2.3,2.3,6.1,6,185
"patria, -ae (f.)",noun,"fatherland, native land, own country, native place",4.6,4.6,N/A,3,342
"patrona, -ae (f.)",noun,"protectress, patroness, female patron",3.4,3.5,N/A,3,N/A
"patronus, -i (m.)",noun,"patron; advocate; defender, protector",4.1,N/A,N/A,0,N/A
"paucus, -a, -um",adjective,"few, little",3.4,3.4,N/A,3,858
"paulum, paulo",adverb,"to only a small extent, slightly, a little",2.1,2.1,N/A,3,872
"pauper, -eris",adjective,"poor, meager, unproductive; cheap, of little worth",3.4,N/A,N/A,0,844
"pax, pacis (f.)",noun,"compact, agreement, peace, treaty of peace",5.3,5.3,N/A,3,388
"pectus, -oris (n.)",noun,"breast, chest",4.4,4.5,N/A,4,183
"pecunia, -ae (f.)",noun,money; property,3.6,N/A,N/A,0,530
"pello, -ere, pepuli, pulsum",verb,"to beat; to push; to drive out, banish, strike, defeat, drive away",4.1,N/A,N/A,0,563
"pendeo, -ere, pependi",verb,"to hang, hang down, be suspended",4.4,4.5,6.2,4,N/A
"perdo, -ere, -didi, -ditum",verb,"to destroy, make away with, ruin, squander, throw away, waste, lose",3.4,3.4,N/A,1,488
"pereo, -ire, -ii (or -ivi), -itum",verb,"to pass away, come to nothing, vanish, disappear, perish, die",2.3,2.3,N/A,2,268
"periculosus, -a, -um",adjective,dangerous; threatening,4.1,N/A,N/A,0,N/A
"periculum or periclum,
"persuadeo, -ere, -suasi, -suasum",verb,"(with dat.) to persuade, convince",4.1,N/A,N/A,0,N/A
"pervenio, -ire, -veni, -ventum",verb,"to come up, arrive, reach",3.4,3.4,N/A,2,409
"pes, pedis (m.)",noun,foot,4.6,4.6,N/A,5,199
"peto, -ere, -ivi (or -ii), -itum",verb,"to strive for, seek, aim at, make for, travel to, ask for",1.2,2.1,N/A,11,83
"pharetra, -ae (f.)",noun,quiver,4.4,4.5,N/A,3,N/A
"pictura, -ae (f.)",noun,painting; picture,4.1,N/A,N/A,0,N/A
"placeo, -ere, -cui, placitus sum (or placitum)",verb,"(with dat.) to please, be pleasing, be agreeable, be acceptable, suit, satisfy",1.1,2.2,N/A,1,287
"plaudo, -ere, plausi, plausum",verb,"to clap, strike; beat (wings); applaud; express (dis)approval",4.6,N/A,N/A,0,N/A
"plenus, -a, -um",adjective,"full, filled",5.4,5.4,N/A,1,459
"Plinius, -i (m.)",noun (proper),a Roman male name (nomen – name of a Roman gens),2.1,2.1,N/A,10,N/A
"plus, pluris",adjective,more,1.2,2.2,N/A,3,N/A
"poculum, -i (n.)",noun,"cup, bowl, drinking vessel; drink; (pl.) social drinking",5.3,N/A,N/A,0,N/A
"poena, -ae (f.)",noun,"compensation, retribution, punishment, penalty, price",5.4,5.5,N/A,2,223
"poeta, -ae (m.)",noun,poet,1.3,N/A,N/A,0,913
"pompa, -ae (f.)",noun,procession; retinue; pomp,5.3,N/A,N/A,0,N/A
"pono, -ere, posui, positum",verb,"to put down, set down, put, place, set, fix, lay, deposit",3.1,3.2,N/A,2,102
"pons, pontis (m.)",noun,bridge,5.3,N/A,N/A,0,N/A
"populus, -i (m.)",noun,"people, nation",1.3,2.1,N/A,4,122
"Porcius, -i (m.)",noun (proper),a Roman male name (nomen – name of a Roman gens),1.1,N/A,N/A,0,N/A
"porta, -ae (f.)",noun,"gate, entrance; city gates; door; avenue",4.6,4.6,N/A,1,759
"porto, -are, -avi, -atum",verb,"to carry, bring",5.4,5.5,N/A,1,853
"portus, -us (m.)",noun,"port, harbor; refuge, haven",5.3,N/A,N/A,0,N/A
"posco, -ere, poposci",verb,"to ask urgently, beg, demand, request, desire",1.4,2.1,6.2,4,487
"possum, posse, potui",verb,"to be able, have power, can",1.1,2.1,N/A,16,23
"potens, -entis",adjective,"powerful, strong; capable; mighty",5.4,5.4,N/A,2,567
"potestas, -atis (f.)",noun,"power, rule, force; strength, ability",3.4,N/A,N/A,0,737
"praemium, -i (n.)",noun,"prize, reward; gift; repayment",5.4,N/A,N/A,0,680
"praesidium, -i (n.)",noun,protection; help; guard; garrison,5.3,N/A,N/A,0,582
"praesto, -are, -iti, -atum (or -itum)",verb,"to stand out, be superior, be better; exhibit, fulfill",5.3,N/A,N/A,0,423
"precor, -ari, -atus",verb,"to ask, beg, entreat, pray, request, call upon",2.4,2.4,N/A,2,492
"premo, -ere, -essi, -essum",verb,"to press, repress, oppress, restrain",2.3,2.3,N/A,4,240
"primus, -a, -um",adjective,"the first, first",1.3,2.3,N/A,15,91
"princeps, -cipis (m.)",noun,"first man, first person; chief, leader, ruler, emperor",3.4,3.5,N/A,1,317
"princeps, -cipis",adjective,"first in order, foremost, chief",5.1,N/A,N/A,0,317
"prior, prius",adjective,"former, previous, prior, first",3.1,3.2,N/A,3,526
"proelium, -i (n.)",noun,"battle, combat",5.4,5.4,N/A,3,348
"proficiscor, -i, -fectus sum",verb,"to set out, start, go, march, depart",2.3,2.3,N/A,3,335
"propero, -are, -avi, -atum",verb,"to make haste, hasten, be quick, be in haste, go quickly",1.4,2.1,N/A,3,537
"prosum, prodesse, profui",verb,"(with dat.) to be useful, be of use, do good, benefit, profit, serve",5.1,N/A,N/A,0,373
"provincia, -ae (f.)",noun,province; official duty,5.6,N/A,N/A,0,620
"proximus or proxumus,
"prudens, -entis",adjective,"aware, skilled; sensible, prudent; experienced",6.1,N/A,N/A,0,N/A
"prudentia, -ae (f.)",noun,"discretion; good sense, wisdom; prudence; foresight",2.3,2.3,N/A,1,N/A
"puella, -ae (f.)",noun,"female child, girl, maiden",4.6,4.6,N/A,1,233
"puer, -eri (m.)",noun,"male child, boy, lad, young man",3.1,3.2,N/A,4,191
"pugna, -ae (f.)",noun,"fight, fight in close quarters, battle, combat, engagement",5.4,5.4,N/A,4,650
"pugno, -are, -avi, -atum",verb,to fight; to dispute,3.6,N/A,N/A,0,708
"pulcher, -chra, -chrum",adjective,"beautiful, fair, handsome",2.1,2.1,N/A,5,569
"pulso, -are, -avi, -atum",verb,"to beat, strike, hit",6.2,N/A,N/A,0,N/A
"pumex, -icis (f.)",noun,pumice stone,2.1,2.1,N/A,3,N/A
"punio, -ire, -ivi, -itum",verb,"to punish, inflict punishment; avenge, extract retribution",4.1,N/A,N/A,0,N/A
"puto, -are, -avi, -atum",verb,"to believe, think, suppose; clean, trim",1.3,2.1,N/A,4,166
"quaero, -ere, quaesivi (or -ii), quaesitum",verb,"to seek, look for",5.1,5.1,N/A,2,113
"qualis, -e",adjective,"of what sort, of what nature, what kind of a; of such a sort, kind, or nature, such as, as",2.4,2.4,N/A,7,263
"quantus, -a, -um",adjective,"of what size, how much, how great; as (correl. with tantus)",5.1,N/A,N/A,0,311
"qui, quae, quod",pronoun/ adjective,"who, which, that",1.1,2.1,N/A,96,3
"quicumque, quaecumque, quodcumque",pronoun/ adjective,"whoever, whatever, whatsoever, everyone who, everything that, all that",5.4,5.5,N/A,1,284
"quidam, quaedam, quoddam (or quiddam)",pronoun/ adjective,"certain, certain one, somebody, one, something",1.3,2.1,N/A,3,126
"quiesco, -ere, quievi, quietum",verb,"to rest, repose, keep quiet, be inactive, be at peace",1.2,2.2,6.1,5,969
"quis, qua, quid",pronoun/ adjective,"anyone, anything, someone, something (often with si, ne, num, or nisi)",3.1,3.1,N/A,3,N/A
"quis, quid",pronoun/ adjective,"who, what",2.3,2.3,N/A,21,212
"quisquam, quaequam, quicquam (or quidquam)",pronoun/ adjective,"any, anyone",1.1,5.2,N/A,1,12
"quisque, quaeque, quidque (or quodque or quicque)",pronoun/ adjective,"whoever it be, whatever, each, each one, every, everybody, everyone",3.6,3.6,N/A,1,197
"quisquis, quaeque, quodquod (or quidquid or quicquid)",pronoun/ adjective,"whoever, whosoever, whatever, whatsoever, everyone who, each, every, all",2.4,2.4,N/A,2,129
"quotus, -a, -um",adjective,"which (in number), what, of what number",4.1,N/A,N/A,0,N/A
"rapio, -ere, -pui, -ptum",verb,"to seize and carry off, snatch, tear, drag, hurry away",2.1,4.4,N/A,1,273
"ratio, -onis (f.)",noun,"reason, understanding; calculation, computation",1.1,2.2,N/A,3,256
"recipio, -ere, -cepi, -ceptum",verb,"to take back, bring back, regain, recover; receive, accept",3.4,3.4,N/A,1,319
"recito, -are, -avi, -atum",verb,"to read aloud, recite; name in writing",3.6,N/A,N/A,0,N/A
"reddo, -ere, -didi, -ditum",verb,"to give back, return, restore; give up, hand over, deliver",1.3,2.2,N/A,4,174
"redeo, -ire, -ii, -itum",verb,"to go back, turn back, return, turn around",3.4,N/A,N/A,0,301
"refero, referre, rettuli, relatum",verb,"to bear back, bring back, drive back, carry back; reply",1.4,2.2,N/A,7,171
"regina, -ae (f.)",noun,queen,2.1,4.4,N/A,4,N/A
"regnum, -i (n.)",noun,"kingdom, kingly government, royal authority, kingship, royalty",2.1,4.4,N/A,7,121
"rego, -ere, rexi, rectum",verb,"to keep straight, guide, conduct, direct, control, rule",2.1,2.1,N/A,4,554
"relinquo, -ere, -liqui, -lictum",verb,"to leave behind, give up, leave, abandon",1.1,2.2,N/A,9,144
"reliquus, -a, -um",adjective,"rest of, remaining, available, left, surviving; future, further",2.3,2.3,N/A,1,788
"requiro, -ere, -quisivi (or -quisii), -quisitum",verb,"to seek again, look after, search for, ask",2.4,2.4,N/A,3,N/A
"res, rei (f.)",noun,"thing, matter, affair, business, event, fact, circumstance, occurrence, case, situation",1.1,3.2,N/A,2,38
"resideo, -ere, -sedi",verb,"to sit back, remain sitting, remain behind, stay, remain, rest, reside",2.1,2.1,N/A,3,N/A
"respicio, -ere, -spexi, -spectum",verb,"to look back, look about, see behind, gaze at, look for",2.4,2.4,N/A,3,722
"respondeo, -ere, -spondi, -sponsum",verb,"to answer, reply, respond, make answer",1.4,2.1,N/A,3,535
"rex, regis (m.)",noun,"ruler, king",1.2,4.4,N/A,4,60
"rideo, -ere, risi, risum",verb,"to laugh, smile",4.1,N/A,N/A,0,874
"rogo, -are, -avi, -atum",verb,"to ask, question, interrogate",3.1,3.2,N/A,5,551
"Roma, Romae (f.)",noun (proper),(the city of) Rome,1.1,N/A,N/A,0,N/A
"Romanus, -a, -um",adjective,"of Rome, Roman",3.4,3.5,N/A,7,N/A
"rumpo, -ere, rupi, ruptum",verb,"to break, burst, tear, rupture, burst in pieces, force open",2.3,2.3,N/A,2,480
"rusticus, -a, -um",adjective,"country, rural; plain, simple, rustic; provincial, unrefined",4.1,N/A,N/A,0,N/A
"sacer, -cra, -crum",adjective,"dedicated, consecrated, devoted, sacred",4.6,4.6,N/A,3,398
"sacrificium, -i (n.)",noun,"sacrifice, offering to a deity",4.1,N/A,N/A,0,N/A
"saeculum or saeclum, -i (n.)",noun,"generation, age, people of any time",3.4,3.4,N/A,3,776
"saevus, -a, -um",adjective,"raging, mad, furious, fierce, savage, ferocious, cruel, violent, severe",2.1,4.4,N/A,6,244
"salio, -ire, salui, saltum",verb,"to leap, jump; move suddenly",4.1,N/A,N/A,0,N/A
"salus, -utis (f.)",noun,"soundness, health, good health, vigor, safety",1.4,2.1,6.1,7,549
"saluto, -are, -avi, -atum",verb,to greet; wish well; visit,4.1,N/A,N/A,0,N/A
"sanguis (sanguen), -inis (m.)",noun,blood,4.4,4.4,6.1,7,214
"sanus, -a, -um",adjective,"sound, healthy; sensible; sober, sane",4.6,N/A,N/A,0,946
"sapiens, -entis",adjective,"wise, knowing, sensible",5.4,N/A,N/A,0,453
"sapientia, -ae (f.)",noun,"wisdom; judgment, understanding; reason, intelligence",5.1,N/A,N/A,0,797
"saxum, -i (n.)",noun,"large stone, broken rock, boulder, rock",5.6,5.7,N/A,1,306
"scelestus, -a, -um",adjective,"infamous, wicked; accursed",5.3,N/A,N/A,0,N/A
"scelus, -eris (n.)",noun,"wicked deed, heinous act, crime, sin, wickedness",4.6,4.6,N/A,1,154
"schola, -ae (f.)",noun,"school; followers of a system, teacher, or subject",5.3,N/A,N/A,0,N/A
"scientia, -ae (f.)",noun,"knowledge, science; skill",3.1,3.2,N/A,1,971
"scio, -ire, -ivi, -itum",verb,"to know, understand, perceive, have knowledge of, be skilled in",1.3,2.2,6.1,5,172
"scribo, -ere, scripsi, scriptum",verb,"to write, write out, compose, draw up, produce",2.1,2.1,N/A,12,568
"sedeo, -ere, sedi, sessum",verb,"to sit, remain, settle",2.3,2.3,N/A,3,506
"sedes, -is (f.)",noun,"seat, bench, chair, throne; place, spot; (pl.) dwelling-place, palace",1.4,2.2,6.1,5,403
"sella, -ae (f.)",noun,"seat, stool, chair; chair of an official",5.3,N/A,N/A,0,N/A
"senator, -oris (m.)",noun,senator,5.6,N/A,N/A,0,N/A
"senatus, -us (m.)",noun,"council of elders, council of state, Senate",5.1,N/A,N/A,0,329
"senex, senis (m.)",noun,old man,3.1,3.1,N/A,1,558
"sententia, -ae (f.)",noun,"opinion, feeling, way of thinking; thought, meaning, sentence/period; purpose",5.4,5.5,N/A,1,586
"sentio, -ire, sensi, sensum",verb,"to discern by sense, feel, hear, see, perceive, be sensible of",3.4,N/A,N/A,0,302
"sepulcrum, -i (n.)",noun,"grave, tomb",5.6,N/A,N/A,0,949
"sequor, -i, secutus sum",verb,"to follow, come after, follow after, accompany",2.3,2.3,6.1,8,108
"sermo, -onis (m.)",noun,"continued speech, talk, conversation, discourse",3.6,3.6,N/A,4,575
"servo, -are, -avi, -atum",verb,"to make safe, save, preserve, guard, keep, protect, rescue",5.4,5.4,N/A,1,289
"servus, -i (m.)",noun,enslaved man,1.3,N/A,N/A,0,496
"severus, -a, -um",adjective,"stern, strict, severe; weighty, serious; plain",5.6,N/A,N/A,0,N/A
"sidus, -eris (n.)",noun,"group of stars, constellation, heavenly body, star",4.4,4.5,N/A,10,359
"significo, -are, -avi, -atum",verb,"to signify, indicate, show",3.1,3.2,N/A,1,N/A
"signum, -i (n.)",noun,"mark, token, sign, indication, proof; military standard, banner",3.1,3.2,N/A,3,261
"silva, -ae (f.)",noun,"woods, forest, woodland",5.3,5.3,N/A,1,234
"similis, -e",adjective,"like, resembling, similar",1.1,2.2,N/A,6,414
"sinister, -tra, -trum",adjective,"(on the) left, improper, adverse; inauspicious",6.1,N/A,N/A,0,N/A
"sinus, -us (m.)",noun,"bent surface, curve, fold, hollow, coil; lap; bay, gulf",1.4,2.1,N/A,2,478
"socius, -a, -um",adjective,"sharing, joining in, united, associated, allied, fellow, common",5.4,5.5,N/A,1,372
"sol, solis (m.)",noun,sun,1.4,2.1,N/A,3,320
"soleo, -ere, -ui, -itum",verb,"to be used, be wont, be accustomed",2.3,2.3,N/A,3,246
"sollicitus, -a, -um",adjective,"concerned, worried; upset, troubled, disturbed, anxious, apprehensive",6.2,N/A,N/A,0,N/A
"solus, -a, -um",adjective,"alone, only, single, sole",5.1,5.1,N/A,8,176
"solvo, -ere, solvi, solutum",verb,"to loosen, unbind, unfasten, untie, release",1.4,2.1,6.2,4,325
"somnium, -i (n.)",noun,"dream, vision; fantasy, daydream",4.1,N/A,N/A,0,N/A
"somnus, -i (m.)",noun,sleep; (in plural) dream,1.2,2.2,N/A,5,438
"sono, -are, -ui, -itum",verb,"to make a noise, sound, resound",1.3,2.2,N/A,3,583
"sonus, -i (m.)",noun,"noise, sound",3.1,3.1,N/A,1,N/A
"sordidus, -a, -um",adjective,"dirty, unclean, foul, filthy; vulgar, low, paltry; vile",1.4,2.1,N/A,1,N/A
"soror, -oris (f.)",noun,sister,5.1,5.1,N/A,1,497
"sors, sortis (f.)",noun,"lot, decision by lot, drawing; oracular response, prophecy",4.4,4.5,6.2,4,639
"spatium, -i (n.)",noun,"space, room, extent, distance, interval",2.3,2.3,N/A,1,426
"spectaculum, -i (n.)",noun,"show, spectacle; (pl.) spectators’ seats",3.6,N/A,N/A,0,N/A
"spectator, -oris (m.)",noun,spectator,3.6,N/A,N/A,0,N/A
"specto, -are, -avi, -atum",verb,"to look on, look at, behold, gaze at, watch, observe, inspect, attend",5.4,N/A,N/A,0,473
"spero, -are, -avi, -atum",verb,"to hope for; trust; look forward to, expect",5.1,5.2,N/A,2,648
"spes, spei (f.)",noun,hope,2.4,2.4,N/A,3,232
"spiritus, -us (m.)",noun,"breathing, breath",2.1,2.1,N/A,4,703
"spiro, -are, -avi, -atum",verb,"to breathe; blow, breathe out, exhale; live",5.3,5.3,N/A,1,N/A
"statua, -ae (f.)",noun,statue; image,4.1,N/A,N/A,0,N/A
"sterno, -ere, stravi, stratum",verb,"to spread out, stretch out, scatter; cover; overthrow, lay low, kill",2.4,2.4,N/A,3,N/A
"stilus, -i (m.)",noun,"pen, stylus used for writing on wax tablets",3.1,3.1,N/A,3,N/A
"sto, -are, steti, statum",verb,"to stand, stand still, remain standing, be upright, be erect",3.1,3.2,N/A,8,168
"stola, -ae (f.)",noun,"a long upper garment worn by Roman women, dress",4.1,N/A,N/A,0,N/A
"strideo, -ere, -di",verb,"to make a harsh noise, hiss, shriek",4.4,4.5,6.2,4,N/A
"studeo, -ere, -ui",verb,"(with dat.) to desire, be eager for; apply oneself to; strive after; to study",1.1,2.1,N/A,2,989
"studium, -i (n.)",noun,"application, zeal, eagerness, inclination, desire, exertion, study",2.3,2.3,N/A,3,450
"stultus, -a, -um",adjective,"foolish, stupid",4.1,N/A,N/A,0,N/A
"subsisto, -ere, -stiti",verb,"to take a stand, take position, stand still, remain standing, stop, halt",1.2,2.2,6.2,3,N/A
"sum, esse, fui",verb,to be,1.1,2.1,N/A,90,2
"summus, -a, -um",adjective,"uppermost, highest, topmost; chief, main",3.1,3.1,N/A,8,N/A
"sumo, -ere, sumpsi, sumptum",verb,"to take, take up, take in hand, lay hold of, assume",3.6,3.6,N/A,2,454
"superbus, -a, -um",adjective,"haughty, proud, vain, arrogant, insolent, domineering",4.4,4.4,N/A,3,656
"supero, -are, -avi, -atum",verb,"to overcome, conquer; survive; surpass, be above, have the upper hand",4.6,4.6,N/A,2,668
"superus, -a, -um",adjective,"that is above, upper, higher; (pl.) the gods",1.3,5.5,N/A,1,99
"surgo, -ere, surrexi, surrectum",verb,"to rise, arise, get up, stand up",1.3,2.2,N/A,5,570
"suspendo, -ere, -di, suspensum",verb,"to hang up, hang, suspend",2.4,2.4,N/A,5,N/A
"sustineo, -ere, -tinui, -tentum",verb,"to hold up, hold upright, uphold, bear up, keep up, support, sustain",3.4,3.4,N/A,3,762
"suus, -a, -um",adjective,"of oneself, belonging to oneself, his own, her own, his, her, its, their",1.1,2.1,5.6,16,27
"taberna, -ae (f.)",noun,"tavern, inn, small shop, booth, hut, cottage",1.2,N/A,N/A,0,N/A
"tabula, -ae (f.)",noun,"writing tablet (wax covered board); (pl.) records; document, deed, will",1.4,N/A,N/A,0,N/A
"taceo, -ere, -cui, -citum",verb,"to be silent, not speak, say nothing",5.1,N/A,N/A,0,369
"tacitus, -a, -um",adjective,"silent, not spoken of, kept secret, secret, hidden",2.3,2.3,N/A,3,N/A
"talis, -e",adjective,"such, of such a kind, such like, the like",4.4,4.5,6.1,7,203
"tango, -ere, tetigi, tactum",verb,"to touch, strike; border on; influence; mention",5.6,5.7,N/A,1,534
"tantus, -a, -um",adjective,"of such size, of such a measure, so great, such, as great (correl. with quantus)",1.3,2.1,5.6,12,105
"tardus, -a, -um",adjective,slow; deliberate; late,3.4,N/A,N/A,0,738
"tectum, -i (n.)",noun,"building, shelter, house, dwelling, roof",1.4,2.2,N/A,9,386
"tego, -ere, texi, tectum",verb,"to cover, cover over",4.6,4.6,N/A,1,376
"tellus, -uris (f.)",noun,"the earth, earth, land, globe",5.1,5.1,6.2,4,337
"telum, -i (n.)",noun,"missile, dart, spear, shaft, javelin",4.4,4.5,N/A,8,255
"tempestas, -atis (f.)",noun,"storm; period of time, season, weather",3.4,N/A,N/A,0,753
"templum, -i (n.)",noun,"temple, shrine, sanctuary",4.4,4.5,N/A,2,485
"tempto (tento), -are, -avi, -atum",verb,"to handle, touch, feel; try, prove, test, attempt",3.4,3.4,N/A,2,430
"tempus, -oris (n.)",noun,"portion of time, time, period, season, interval",1.3,2.3,N/A,2,89
"tendo, -ere, tetendi, tentum",verb,"to stretch, spread out, extend, intend",4.4,4.4,6.1,6,529
"tenebrae, -arum (f. pl.)",noun,"darkness, gloom",1.2,2.2,6.2,3,775
"teneo, -ere, tenui, tentum",verb,"to hold, keep, have, grasp, hold fast",1.3,2.1,N/A,10,106
"tener, -era, -erum",adjective,"soft, delicate, tender, yielding",5.4,5.4,N/A,3,490
"tergum, -i (n.)",noun,"back; hide, skin",2.4,2.4,6.2,4,474
"terra, -ae (f.)",noun,"the earth, earth, land",1.2,2.1,N/A,19,70
"terreo, -ere, -ui, -itum",verb,to frighten; deter,5.1,5.2,N/A,1,705
"terribilis, -e",adjective,"frightful, terrible",3.1,3.1,N/A,2,N/A
"Teucri, -orum (m. pl.)",noun (proper),"the Teucrians, Trojans",4.4,4.5,N/A,8,N/A
"theatrum, -i (n.)",noun,theater,3.6,N/A,N/A,0,N/A
"timeo, -ere, -ui",verb,"to fear, be afraid, be fearful, apprehensive, dread",3.6,3.6,N/A,3,153
"timidus, -a, -um",adjective,"timid, cowardly, fearful, apprehensive",4.1,N/A,N/A,0,N/A
"timor, -oris (m.)",noun,"fear, dread, apprehension, alarm, anxiety",1.1,2.2,N/A,6,536
"toga, -ae (f.)",noun,toga,4.1,N/A,N/A,0,N/A
"tollo, -ere, sustuli, sublatum",verb,"to lift, take up, raise, elevate, exalt",1.4,2.1,5.6,9,293
"torqueo, -ere, torsi, tortum",verb,"to turn, turn about, turn away, twist, bend, wind",2.3,2.3,6.2,4,N/A
"totus, -a, -um",adjective,"all, all the, all at once, whole, entire, total",1.2,3.1,N/A,6,78
"trado, -ere, -didi, -ditum",verb,"to give up, hand over, deliver, surrender",1.4,2.1,N/A,1,297
"traho, -ere, traxi, tractum",verb,"to draw, drag, haul, draw off, pull forth, drag away",4.4,4.5,N/A,2,213
"Traianus, -i (m.)",noun (proper),"Trajan, a Roman emperor",3.4,3.4,N/A,5,N/A
"transeo, -ire, -ii, -itum",verb,"to go over, go across, cross over, pass over, pass by, pass",5.6,5.7,N/A,1,431
"tremor, -oris (m.)",noun,"shaking, quaking, quivering, trembling, tremor",1.3,2.2,N/A,4,N/A
"tristis, -e",adjective,"sad, mournful, dejected, gloomy, downcast",3.1,3.1,N/A,4,275
"Troia, -ae (f.)",noun (proper),"Troy, a city of Asia Minor",4.4,4.4,N/A,7,N/A
"Troianus, -a, -um",adjective,"of Troy, Trojan",4.4,4.4,N/A,4,N/A
"tu, tui, tibi, te, te",pronoun,you (singular),1.1,2.1,N/A,48,9
"tumultus, -i (m.)",noun,"(a) commotion, confusion, uproar; rebellion, uprising, disturbance",4.1,N/A,N/A,0,N/A
"turba, -ae (f.)",noun,"turmoil, riot, disturbance; crowd, multitude",2.4,2.4,N/A,2,323
"Turnus, -i (m.)",noun (proper),"Turnus, prince of the Rutuli and enemy of Aeneas",5.4,5.4,N/A,5,N/A
"turpis, -e",adjective,"ugly, unsightly, unseemly, repulsive, foul, filthy; shameful, disgraceful",5.1,5.1,N/A,1,377
"tutus, -a, -um",adjective,"guarded, safe, secure, out of danger",5.1,5.1,N/A,1,365
"tuus, -a, -um",adjective,"your, yours, of you (singular)",1.2,2.1,N/A,26,44
"ullus, -a, -um",adjective,"any, any one",1.3,2.1,6.1,5,178
"ultimus, -a, -um",adjective,"farthest, most distant, most remote, uttermost, extreme, last",4.6,4.6,N/A,2,432
"umbra, -ae (f.)",noun,"shade, ghost, shadow",5.1,5.1,N/A,5,257
"umerus (humerus), -i (m.)",noun,"upper arm, shoulder",4.4,4.5,6.1,6,N/A
"unda, -ae (f.)",noun,"wave, billow",4.4,4.5,N/A,6,207
"unus, -a, -um",adjective,"one, single; alone, only, sole; a, an",1.2,2.2,N/A,6,53
"urbs, urbis (f.)",noun,"walled town, city, city of Rome",1.2,2.1,N/A,14,82
"usus, -us (m.)",noun,"use, practice, employment, exercise, enjoyment",5.3,N/A,N/A,0,446
"uterque, utraque, utrumque",pronoun/ adjective,"each, either, each one, one and the other, one as well as the other, both (of two regarded severally)",1.3,2.1,6.2,4,243
"utor, uti, usus sum",verb,"(with abl.) to use, make use of, employ, profit by, take advantage of, enjoy, serve oneself with",1.4,2.1,N/A,2,330
"uxor, -is (f.)",noun,wife,4.1,N/A,N/A,0,552
"vacuus, -a, -um",adjective,"empty, unoccupied; devoid of, free of",4.1,N/A,N/A,0,673
"valeo, -ere, -ui, -itum",verb,"to be strong, be vigorous, have strength, be able",1.3,2.2,N/A,6,539
"varius, -a, -um",adjective,"diverse, different, changing, varying, various",1.2,2.2,N/A,3,631
"vehemens, -entis",adjective,"violent, severe; emphatic, vigorous, lively",4.6,N/A,N/A,0,N/A
"vendo, -ere, -didi, -ditum",verb,to sell,5.3,N/A,N/A,0,N/A
"venio, -ire, veni, ventum",verb,to come,1.2,2.1,N/A,14,63
"ventus, -i (m.)",noun,wind,1.4,2.1,N/A,2,269
"verbum, -i (n.)",noun,word,3.6,N/A,N/A,0,188
"vertex (vortex), -icis (f.)",noun,"whirl, whirlpool, vortex; highest point, top, peak, summit",3.1,3.2,N/A,5,N/A
"verto (vorto), -ere, -i, versum",verb,"to turn, turn up, turn back, direct",1.4,2.1,6.1,6,288
"verus, -a, -um",adjective,"true, real, actual, genuine",1.1,2.2,N/A,5,410
"vester, -tra, -trum",adjective,"your, yours, of you (pl.)",3.4,N/A,N/A,0,282
"vestigium, -i (n.)",noun,"footstep, step, footprint; trace, mark, track, vestige",2.3,2.3,6.2,4,716
